544.802240,1.776944,1.882924
544.977249,1.776910,1.882873
545.152258,1.776876,1.882822
545.327266,1.776842,1.882771
545.502275,1.776809,1.882721
545.677284,1.776775,1.882670
545.852293,1.776741,1.882620
546.027301,1.776708,1.882569
546.202310,1.776674,1.882519
546.377319,1.776640,1.882469
546.552328,1.776607,1.882419
546.727336,1.776573,1.882368
546.902345,1.776540,1.882318
547.077354,1.776506,1.882268
547.252363,1.776473,1.882218
547.427371,1.776440,1.882168
547.602380,1.776406,1.882118
547.777389,1.776373,1.882069
547.952398,1.776340,1.882019
548.127406,1.776307,1.881969
548.302415,1.776274,1.881919
548.477424,1.776241,1.881870
548.652433,1.776208,1.881820
548.827441,1.776174,1.881771
549.002450,1.776141,1.881721
549.177459,1.776109,1.881672
549.352468,1.776076,1.881623
549.527476,1.776043,1.881574
549.702485,1.776010,1.881524
549.877494,1.775977,1.881475
550.052503,1.775944,1.881426
550.227511,1.775912,1.881377
550.402520,1.775879,1.881328
550.577529,1.775846,1.881280
550.752538,1.775814,1.881231
550.927546,1.775781,1.881182
551.102555,1.775748,1.881133
551.277564,1.775716,1.881085
551.452573,1.775683,1.881036
551.627581,1.775651,1.880988
551.802590,1.775619,1.880939
551.977599,1.775586,1.880891
552.152608,1.775554,1.880842
552.327616,1.775522,1.880794
552.502625,1.775489,1.880746
552.677634,1.775457,1.880698
552.852643,1.775425,1.880649
553.027651,1.775393,1.880601
553.202660,1.775361,1.880553
553.377669,1.775329,1.880505
553.552678,1.775296,1.880458
553.727686,1.775264,1.880410
553.902695,1.775232,1.880362
554.077704,1.775201,1.880314
554.252713,1.775169,1.880267
554.427721,1.775137,1.880219
554.602730,1.775105,1.880171
554.777739,1.775073,1.880124
554.952748,1.775041,1.880076
555.127756,1.775010,1.880029
555.302765,1.774978,1.879982
555.477774,1.774946,1.879934
555.652783,1.774915,1.879887
555.827791,1.774883,1.879840
556.002800,1.774852,1.879793
556.177809,1.774820,1.879746
556.352818,1.774789,1.879699
556.527826,1.774757,1.879652
556.702835,1.774726,1.879605
556.877844,1.774694,1.879558
557.052853,1.774663,1.879511
557.227861,1.774632,1.879465
557.402870,1.774600,1.879418
557.577879,1.774569,1.879371
557.752888,1.774538,1.879325
557.927896,1.774507,1.879278
558.102905,1.774476,1.879232
558.277914,1.774444,1.879185
558.452923,1.774413,1.879139
558.627931,1.774382,1.879093
558.802940,1.774351,1.879047
558.977949,1.774320,1.879000
559.152958,1.774289,1.878954
559.327966,1.774259,1.878908
559.502975,1.774228,1.878862
559.677984,1.774197,1.878816
559.852993,1.774166,1.878770
560.028001,1.774135,1.878724
560.203010,1.774105,1.878679
560.378019,1.774074,1.878633
560.553028,1.774043,1.878587
560.728036,1.774013,1.878542
560.903045,1.773982,1.878496
561.078054,1.773951,1.878450
561.253063,1.773921,1.878405
561.428071,1.773890,1.878359
561.603080,1.773860,1.878314
561.778089,1.773830,1.878269
561.953098,1.773799,1.878223
562.128106,1.773769,1.878178
562.303115,1.773738,1.878133
562.478124,1.773708,1.878088
